id,year
10760,1997.0
10761,1997.0
10762,1997.0
10763,1997.0
10764,1997.0
10765,1997.0
10766,1997.0
10767,1997.0
10768,1997.0
10769,1997.0
10770,1997.0
10771,1997.0
10772,1997.0
10773,1997.0
10774,1997.0
10775,1997.0
10776,1997.0
10777,1997.0
10778,1997.0
10779,1997.0
10780,1997.0
10781,1997.0
10782,1997.0
10783,1997.0
10784,1997.0
10785,1997.0
10786,1997.0
10787,1997.0
10788,1997.0
10789,1997.0
10790,1997.0
10791,1997.0
10792,1997.0
10793,1997.0
10794,1997.0
10795,1999.0
10796,1999.0
10797,1999.0
10798,1999.0
10799,1999.0
10800,1999.0
10801,1999.0
10802,1999.0
10803,1999.0
10804,1999.0
10805,1999.0
10806,1999.0
10807,1999.0
10808,1999.0
10809,1999.0
10810,1999.0
10811,1999.0
10812,1999.0
10813,1999.0
10814,1999.0
10815,1999.0
10816,1999.0
10817,1999.0
10818,1999.0
10819,1999.0
10820,1999.0
10821,1999.0
10822,1999.0
10823,1999.0
10824,1999.0
10825,1999.0
10826,1999.0
10827,1999.0
10828,1999.0
10829,1999.0
10830,1999.0
10831,1999.0
10832,1999.0
10833,1999.0
10834,
34491,2000.0
10835,1849.0
10837,1960.0
10841,
10842,1950.0
10843,1948.0
10844,1977.0
10847,1971.0
52414,2009.0
10852,1984.0
10855,2002.0
10856,1995.0
10857,1944.0
10858,1998.0
10859,1998.0
10862,1938.0
10863,1905.0
10864,1969.0
10865,1978.0
10867,1901.0
10868,1983.0
52031,2009.0
10871,1927.0
10872,1985.0
10873,1985.0
10874,1999.0
10875,1999.0
10876,1999.0
10877,1999.0
10878,1999.0
10879,1999.0
10880,1999.0
10881,1999.0
10882,1999.0
10883,1999.0
10884,1999.0
10885,1999.0
10886,1999.0
10887,1999.0
10888,1999.0
10889,1999.0
10890,1999.0
10891,1999.0
10892,1999.0
10893,1999.0
10894,1999.0
10895,1999.0
10896,1999.0
10897,1999.0
10898,1999.0
10899,1999.0
10900,1999.0
10901,1999.0
10902,1999.0
10903,1999.0
10904,1967.0
10905,1988.0
10906,1899.0
10907,1911.0
10908,1988.0
10909,1990.0
10910,1990.0
10911,1954.0
10912,1836.0
10913,1991.0
30664,2000.0
10915,1889.0
10916,1987.0
10918,1954.0
10920,1915.0
10921,1936.0
10927,1922.0
10928,1969.0
10932,1934.0
10933,1925.0
10934,1998.0
10935,1884.0
10937,1976.0
10938,1868.0
10939,1969.0
10940,1995.0
10941,2000.0
10942,1999.0
10943,1999.0
10944,1974.0
10945,1923.0
10946,1999.0
10947,1938.0
34019,2001.0
30665,2002.0
52859,1979.0
10950,1958.0
10951,1933.0
10952,1937.0
10953,1970.0
10954,1975.0
10955,1883.0
47730,2008.0
10957,1929.0
10958,1936.0
10959,1964.0
45013,2006.0
45014,2006.0
46018,2006.0
47367,2006.0
47368,2006.0
47369,2006.0
48692,2006.0
47370,2006.0
48693,2006.0
48694,2006.0
49524,2006.0
49525,2006.0
48695,2006.0
48696,2006.0
48697,2006.0
47371,2006.0
49526,2006.0
49527,2006.0
47372,2006.0
47373,2006.0
47374,2006.0
47375,2006.0
47376,2006.0
47377,2006.0
47378,2006.0
47379,2006.0
49528,2006.0
47380,2006.0
45015,2006.0
45016,2006.0
45017,2006.0
45018,2006.0
47381,2006.0
47382,2006.0
47383,2006.0
47384,2006.0
47385,2006.0
47386,2006.0
47387,2006.0
47388,2006.0
49529,2006.0
49530,2006.0
49531,2006.0
49532,2006.0
49533,2006.0
49534,2006.0
49535,2006.0
49536,2006.0
49537,2006.0
49538,2006.0
46019,2006.0
46020,2006.0
46021,2006.0
46022,2006.0
46023,2006.0
46024,2006.0
46025,2006.0
45019,2006.0
46026,2006.0
46027,2006.0
46028,2006.0
46029,2006.0
46030,2006.0
46031,2006.0
46032,2006.0
46033,2006.0
46034,2006.0
46035,2006.0
46036,2006.0
46037,2006.0
47389,2006.0
47390,2006.0
45020,2006.0
45021,2006.0
49539,2006.0
49540,2006.0
49541,2006.0
49542,2006.0
49543,2006.0
49544,2006.0
46038,2006.0
10960,1995.0
46039,2006.0
46040,2006.0
46041,2006.0
46042,2006.0
46043,2006.0
46044,2006.0
46045,2006.0
46046,2006.0
45022,2006.0
46047,2006.0
46048,2006.0
46049,2006.0
46050,2006.0
46051,2006.0
46052,2006.0
46053,2006.0
46054,2006.0
46055,2006.0
46056,2006.0
46057,2006.0
46058,2006.0
46059,2006.0
46060,2006.0
46069,2006.0
46070,2006.0
46071,2006.0
46072,2006.0
46073,2006.0
46074,2006.0
46075,2006.0
46076,2006.0
46077,2006.0
46078,2006.0
46079,2006.0
46080,2006.0
46081,2006.0
46082,2006.0
46083,2006.0
46084,2006.0
46085,2006.0
46086,2006.0
10961,1995.0
10962,1995.0
10963,1995.0
10964,1995.0
10965,1995.0
10966,1995.0
10967,1995.0
10968,1995.0
10969,1995.0
10970,1995.0
10971,1995.0
10972,1995.0
10973,1995.0
10974,1995.0
10975,1995.0
10976,1995.0
10977,1995.0
10978,1995.0
10979,1995.0
10980,1995.0
10981,1995.0
10982,1995.0
10983,1995.0
10984,1995.0
10985,1995.0
10986,1995.0
10987,1995.0
10988,1995.0
10989,1995.0
10990,1995.0
35748,2003.0
10991,1995.0
10992,1995.0
10993,1998.0
10994,1998.0
10995,1998.0
10996,1998.0
10997,1998.0
10998,1998.0
10999,1998.0
11000,1998.0
11001,1998.0
11002,1998.0
11003,1998.0
11004,1998.0
11005,1998.0
11006,1998.0
11007,1998.0
11008,1998.0
11009,1998.0
11010,1998.0
11011,1998.0
11012,1998.0
11013,1998.0
11014,1998.0
11015,1998.0
11016,1998.0
11017,1998.0
11018,1998.0
11019,1998.0
11020,1998.0
11021,1998.0
11022,1998.0
11023,1998.0
11024,1998.0
11025,1998.0
11026,1998.0
11027,1998.0
11028,1998.0
11029,1998.0
11030,1998.0
11031,1998.0
11032,1998.0
11033,1998.0
11034,1998.0
11035,1998.0
11036,1998.0
11037,1998.0
11038,1998.0
11039,1998.0
11040,1998.0
11041,1998.0
11042,1998.0
11043,1998.0
11044,1998.0
11045,1998.0
11046,1998.0
11047,1998.0
11048,1998.0
11049,1998.0
11050,1998.0
11051,1998.0
11052,1998.0
11053,1998.0
11054,1998.0
11055,1998.0
11056,1998.0
11057,1998.0
11058,1998.0
11059,1998.0
11060,1998.0
11061,1998.0
11062,1998.0
11063,1998.0
11064,1998.0
11065,1998.0
11066,1998.0
11067,1998.0
11068,1998.0
11069,1998.0
11070,1998.0
11071,1998.0
11072,1998.0
11073,1998.0
11074,1998.0
11075,1998.0
11076,1998.0
11077,1998.0
11078,1998.0
11079,1998.0
11080,1998.0
11081,1998.0
11082,1998.0
11083,1998.0
11084,1998.0
11085,1998.0
11086,1998.0
11087,1998.0
11088,1998.0
11089,1998.0
11090,1998.0
11091,1998.0
11092,1998.0
11093,1998.0
11094,1998.0
11095,1998.0
11096,1998.0
11097,1998.0
11098,1998.0
11099,1998.0
11100,1998.0
11101,1998.0
11102,1998.0
11103,1998.0
11104,1998.0
11105,1998.0
11106,1998.0
11107,1998.0
11108,1998.0
11109,1998.0
11110,1998.0
11111,1998.0
11112,1998.0
11113,1998.0
11114,1998.0
11115,1998.0
11116,1998.0
11117,1998.0
11118,1998.0
11119,1998.0
11120,1998.0
11121,1998.0
11122,1998.0
11123,1998.0
11124,1998.0
11125,1998.0
11126,1998.0
11127,1998.0
11128,1998.0
11129,1998.0
11130,1998.0
11131,1998.0
11132,1998.0
11133,1998.0
11134,1998.0
11135,1998.0
11136,1998.0
11137,1998.0
11138,1998.0
11139,1998.0
11140,1998.0
11141,1998.0
11142,1998.0
11143,1998.0
11144,1998.0
11145,1998.0
11146,1998.0
11147,1998.0
11148,1998.0
11149,1998.0
11150,1998.0
11151,1998.0
11152,1998.0
11153,1998.0
11154,1998.0
11155,1998.0
11156,1998.0
11157,1998.0
11158,1998.0
11159,1998.0
11160,1998.0
11161,1998.0
11162,1998.0
11163,1998.0
11164,1998.0
11165,1998.0
11166,1998.0
11167,1998.0
11168,1998.0
11169,1998.0
11170,1998.0
11171,1998.0
11172,1998.0
11173,1998.0
11174,1998.0
11175,1998.0
11176,1998.0
11177,1983.0
11179,1936.0
11180,1983.0
11181,1991.0
11182,1991.0
11183,1991.0
11184,1994.0
11185,1995.0
11186,1995.0
11187,1996.0
11188,1996.0
11189,1996.0
11190,1999.0
11191,2000.0
11192,2002.0
44883,1994.0
44884,1996.0
44885,1996.0
44886,2005.0
49490,2007.0
50999,2006.0
51000,2006.0
51057,2006.0
51001,2006.0
51002,2006.0
51003,2007.0
51004,2007.0
51005,2007.0
51006,2007.0
51007,2007.0
53618,2010.0
56302,2010.0
11193,1995.0
11194,1880.0
30666,2004.0
11195,1987.0
11197,1997.0
11198,1997.0
11199,1997.0
11200,1955.0
11201,1912.0
11202,1969.0
11203,1969.0
11204,1985.0
55289,2011.0
32639,2002.0
32640,2002.0
35734,2003.0
35735,2003.0
35736,2003.0
35737,2003.0
34569,2003.0
35738,2003.0
35739,2003.0
35740,2003.0
35741,2003.0
35742,2003.0
34570,2003.0
34571,2003.0
34572,2003.0
34573,2003.0
34574,2003.0
35743,2003.0
34575,2003.0
34576,2003.0
34577,2003.0
34578,2003.0
34579,2003.0
34580,2003.0
34581,2003.0
35744,2003.0
34582,2003.0
34583,2003.0
34584,2003.0
35745,2003.0
34585,2003.0
34586,2003.0
34587,2003.0
35746,2003.0
34588,2003.0
34589,2003.0
34590,2003.0
34591,2003.0
34592,2003.0
35747,2003.0
35749,2003.0
35750,2003.0
35751,2003.0
35752,2003.0
35753,2003.0
35754,2003.0
35755,2003.0
35756,2003.0
34593,2003.0
34594,2003.0
34595,2003.0
34596,2003.0
34597,2003.0
35757,2003.0
35758,2003.0
35759,2003.0
35760,2003.0
35761,2003.0
34598,2003.0
34599,2003.0
34600,2003.0
34601,2003.0
35762,2003.0
35763,2003.0
35764,2003.0
35765,2003.0
35766,2003.0
35767,2003.0
34602,2003.0
34603,2003.0
34604,2003.0
34605,2003.0
34606,2003.0
35768,2003.0
35769,2003.0
35770,2003.0
35771,2003.0
35772,2003.0
34607,2003.0
34608,2003.0
34609,2003.0
34610,2003.0
34611,2003.0
34612,2003.0
34613,2003.0
34614,2003.0
34615,2003.0
34616,2003.0
34617,2003.0
34618,2003.0
34619,2003.0
34620,2003.0
34621,2003.0
34622,2003.0
34623,2003.0
34624,2003.0
34625,2003.0
34626,2003.0
34627,2003.0
34628,2003.0
34629,2003.0
34630,2003.0
34631,2003.0
34632,2003.0
34633,2003.0
34634,2003.0
34635,2003.0
34636,2003.0
35773,2003.0
34637,2003.0
34638,2003.0
34639,2003.0
34640,2003.0
35774,2003.0
35775,2003.0
35776,2003.0
35777,2003.0
35778,2003.0
34641,2003.0
34642,2003.0
34643,2003.0
34644,2003.0
34645,2003.0
34646,2003.0
34647,2003.0
34648,2003.0
34649,2003.0
34650,2003.0
34651,2003.0
34652,2003.0
34653,2003.0
34654,2003.0
34655,2003.0
34656,2003.0
34657,2003.0
34658,2003.0
34659,2003.0
34660,2003.0
34661,2003.0
34662,2003.0
34663,2003.0
34664,2003.0
34665,2003.0
34666,2003.0
34667,2003.0
34668,2003.0
34669,2003.0
34670,2003.0
34671,2003.0
34672,2003.0
34673,2003.0
34674,2003.0
34675,2003.0
34676,2003.0
34677,2003.0
34678,2003.0
34679,2003.0
34680,2003.0
34681,2003.0
34682,2003.0
34683,2003.0
34684,2003.0
34685,2003.0
34686,2003.0
34687,2003.0
34688,2003.0
34689,2003.0
34690,2003.0
34691,2003.0
46087,2006.0
46088,2006.0
46089,2006.0
46090,2006.0
46091,2006.0
46092,2006.0
46093,2006.0
46094,2006.0
46095,2006.0
46096,2006.0
46097,2006.0
46098,2006.0
46099,2006.0
46100,2006.0
46101,2006.0
46102,2006.0
46103,2006.0
46104,2006.0
46105,2006.0
46106,2006.0
46107,2006.0
46108,2006.0
46109,2006.0
46110,2006.0
46111,2006.0
46112,2006.0
46113,2006.0
46114,2006.0
46115,2006.0
46116,2006.0
46117,2006.0
46118,2006.0
45023,2006.0
46119,2006.0
46120,2006.0
46121,2006.0
46122,2006.0
46123,2006.0
46124,2006.0
46125,2006.0
46126,2006.0
46127,2006.0
46128,2006.0
46129,2006.0
46130,2006.0
46131,2006.0
46132,2006.0
46133,2006.0
11209,1985.0
11210,1985.0
11211,1985.0
11212,1985.0
11213,1985.0
11214,1985.0
11215,1985.0
11216,1985.0
11217,1985.0
11218,1985.0
11219,1985.0
11220,1985.0
11221,1985.0
11222,1985.0
11223,1985.0
11224,1985.0
11225,1985.0
11226,1985.0
11227,1985.0
11228,1995.0
11229,1995.0
11230,1995.0
11231,1995.0
11232,1995.0
11233,1995.0
11234,1995.0
11235,1995.0
11236,1995.0
11237,1995.0
11238,1995.0
11239,1995.0
11240,1995.0
11241,1995.0
11242,1995.0
11243,1995.0
11244,1995.0
11245,1995.0
11246,1995.0
11247,1995.0
11248,1995.0
11249,1995.0
11250,1995.0
11251,1995.0
11252,1995.0
11253,1995.0
11254,1995.0
11255,1995.0
11256,1995.0
11257,1995.0
11258,1995.0
11259,1995.0
11260,1995.0
11261,1995.0
11262,1995.0
11263,1995.0
11264,1995.0
11265,1995.0
11266,1995.0
11267,1995.0
11268,1995.0
11269,1995.0
11270,1995.0
11271,1995.0
11272,1995.0
11273,1995.0
11274,1995.0
11275,1995.0
11276,1995.0
11277,1995.0
11278,1995.0
11279,1995.0
11280,1995.0
11281,1995.0
11282,1995.0
11283,1995.0
11284,1995.0
11285,1995.0
11286,1995.0
11287,1995.0
11288,1995.0
11289,1995.0
11290,1995.0
11291,1995.0
11292,1995.0
11293,1995.0
11294,1995.0
11295,1995.0
11296,1995.0
11297,1995.0
35783,2003.0
11298,1995.0
11299,1995.0
11300,1995.0
11301,1995.0
11302,1995.0
11303,1995.0
11304,1995.0
11305,1995.0
11306,1995.0
11307,1995.0
11308,1995.0
11309,1995.0
11310,1995.0
11311,1995.0
11312,1995.0
11313,1995.0
11314,1995.0
11315,1995.0
11316,1995.0
11317,1995.0
11318,1995.0
11319,1995.0
11320,1995.0
11321,1995.0
11322,1995.0
11323,1995.0
11324,1995.0
11325,1995.0
11326,1995.0
11327,1995.0
11328,1995.0
11329,1995.0
11330,1995.0
11331,1995.0
11332,1995.0
11333,1995.0
11334,1995.0
11335,1995.0
11336,1995.0
11337,1995.0
11338,1995.0
11339,1995.0
34830,2003.0
11340,1995.0
11341,1995.0
11342,1995.0
11343,1995.0
11344,1995.0
11345,1995.0
11346,1995.0
11347,1995.0
11348,1995.0
11349,1995.0
11350,1995.0
11351,1995.0
11352,1995.0
11353,1995.0
11354,1995.0
11355,1995.0
11356,1995.0
11357,1995.0
11358,1995.0
11359,1995.0
11360,1995.0
11361,1995.0
11362,1995.0
11363,1995.0
11364,1995.0
11365,1995.0
11366,1995.0
11367,1995.0
11368,1995.0
11369,1995.0
11370,1995.0
11371,1995.0
11372,1995.0
11373,1995.0
11374,1995.0
11375,1995.0
11376,1995.0
11377,1995.0
11378,1995.0
11379,1995.0
11380,1995.0
11381,1995.0
11382,1995.0
11383,1995.0
11384,1995.0
11385,1995.0
11386,1995.0
11387,1995.0
11388,1995.0
11389,1995.0
11390,1995.0
11391,1995.0
11392,1995.0
11393,1995.0
46612,2002.0
46613,2002.0
46614,2002.0
46615,2002.0
30667,2002.0
46616,2002.0
46617,2002.0
46618,2002.0
46619,2002.0
30668,2002.0
46620,2002.0
46621,2002.0
30669,2002.0
46622,2002.0
30670,2002.0
46623,2002.0
30671,2002.0
46624,2002.0
46625,2002.0
46626,2002.0
46627,2002.0
46508,2002.0
46509,2002.0
46510,2002.0
30672,2002.0
46628,2002.0
46511,2002.0
46512,2002.0
30673,2002.0
46629,2002.0
46630,2002.0
46631,2002.0
46632,2002.0
46633,2002.0
46634,2002.0
46635,2002.0
46636,2002.0
46637,2002.0
30674,2002.0
46638,2002.0
46639,2002.0
46640,2003.0
46513,2003.0
46514,2003.0
46515,2003.0
46641,2003.0
30675,2003.0
30676,2003.0
46516,2003.0
46642,2003.0
46517,2003.0
46643,2003.0
46644,2003.0
46645,2003.0
46646,2003.0
46647,2003.0
46648,2003.0
46649,2003.0
46650,2003.0
46651,2003.0
46652,2003.0
46653,2003.0
46654,2003.0
46655,2003.0
46656,2003.0
46657,2003.0
47734,2003.0
46658,2003.0
46659,2003.0
46660,2003.0
46661,2003.0
46518,2003.0
46519,2003.0
46520,2003.0
30677,2003.0
46521,2003.0
46522,2003.0
30678,2003.0
30679,2003.0
46662,2003.0
46663,2003.0
30680,2003.0
46664,2003.0
46665,2003.0
46666,2003.0
46667,2003.0
46668,2003.0
46669,2003.0
30681,2003.0
46670,2003.0
46671,2003.0
46523,2003.0
46524,2003.0
46525,2003.0
46526,2003.0
46527,2003.0
30682,2003.0
46672,2003.0
46673,2003.0
46674,2003.0
30683,2003.0
46675,2003.0
46676,2003.0
46677,2003.0
46678,2003.0
46679,2003.0
46680,2003.0
46681,2003.0
46528,2003.0
46529,2003.0
46530,2003.0
46531,2003.0
46532,2003.0
30684,2003.0
46682,2003.0
46683,2003.0
46684,2003.0
34831,2003.0
46685,2003.0
46686,2003.0
46687,2003.0
46688,2003.0
46689,2003.0
46690,2003.0
46691,2003.0
46692,2003.0
46693,2003.0
30685,2003.0
46694,2003.0
46533,2003.0
46534,2003.0
46535,2003.0
46695,2003.0
46696,2003.0
46697,2003.0
46698,2003.0
46699,2003.0
46700,2003.0
47735,2003.0
46701,2003.0
46702,2003.0
46703,2003.0
46704,2003.0
46705,2003.0
46706,2003.0
46707,2003.0
46708,2003.0
46709,2003.0
46710,2003.0
46711,2003.0
46536,2003.0
46537,2003.0
30686,2003.0
46712,2003.0
46713,2003.0
30687,2003.0
46714,2003.0
46715,2003.0
46716,2003.0
46717,2003.0
46718,2003.0
46719,2003.0
46720,2003.0
46721,2003.0
46538,2003.0
30688,2003.0
46722,2003.0
47736,2003.0
46723,2003.0
46724,2003.0
46725,2003.0
46726,2003.0
46727,2003.0
46728,2003.0
47737,2003.0
46729,2003.0
46730,2003.0
47738,2003.0
46731,2003.0
46732,2003.0
46733,2003.0
46734,2003.0
46735,2003.0
47739,2003.0
47740,2003.0
46539,2003.0
30689,2003.0
47741,2003.0
49720,2003.0
47742,2003.0
47743,2003.0
49721,2003.0
49722,2003.0
49723,2003.0
49724,2003.0
49725,2003.0
47744,2003.0
49726,2003.0
49727,2003.0
49728,2003.0
47745,2003.0
49729,2003.0
49730,2003.0
30690,2003.0
47746,2003.0
49731,2003.0
49732,2003.0
49733,2003.0
47747,2003.0
49734,2003.0
30691,2003.0
47748,2003.0
47749,2003.0
49735,2003.0
49736,2003.0
49737,2003.0
47750,2003.0
49738,2003.0
47751,2003.0
47752,2003.0
47753,2003.0
47754,2003.0
49739,2003.0
47755,2003.0
49740,2003.0
49741,2003.0
47756,2003.0
47757,2003.0
47758,2003.0
47759,2003.0
49742,2003.0
49743,2003.0
49744,2003.0
47760,2003.0
47761,2003.0
47762,2003.0
49745,2003.0
47763,2003.0
47764,2003.0
30692,2003.0
47765,2003.0
49746,2003.0
47766,2003.0
49747,2003.0
49748,2003.0
47767,2003.0
49749,2003.0
47768,2003.0
30693,2003.0
49750,2003.0
47769,2003.0
49751,2003.0
47770,2003.0
47771,2003.0
49752,2003.0
49753,2003.0
49754,2003.0
47772,2003.0
49755,2003.0
47773,2003.0
47774,2003.0
49756,2003.0
47775,2003.0
49757,2003.0
47776,2003.0
47777,2003.0
47778,2003.0
49758,2003.0
49759,2003.0
47779,2003.0
49760,2003.0
47780,2003.0
49761,2003.0
49762,2003.0
47781,2003.0
47782,2003.0
49763,2003.0
49764,2003.0
49765,2003.0
47783,2003.0
49766,2003.0
49767,2003.0
49768,2003.0
49769,2003.0
49770,2003.0
49771,2003.0
49772,2003.0
49773,2003.0
49774,2003.0
49775,2003.0
49776,2003.0
49777,2003.0
49778,2003.0
49779,2003.0
49780,2003.0
49781,2003.0
47784,2003.0
49782,2003.0
49783,2003.0
49784,2003.0
47785,2003.0
47786,2003.0
49785,2003.0
49786,2003.0
47787,2003.0
47788,2003.0
49787,2003.0
49788,2003.0
47789,2003.0
49789,2003.0
49790,2003.0
47790,2003.0
49791,2003.0
47791,2003.0
49792,2003.0
49793,2003.0
47792,2003.0
49794,2003.0
49795,2003.0
47793,2003.0
49796,2003.0
49797,2003.0
49798,2003.0
49799,2003.0
47794,2003.0
47795,2003.0
47796,2003.0
49800,2003.0
47797,2003.0
49801,2003.0
49802,2003.0
49803,2003.0
47798,2003.0
49804,2003.0
49805,2003.0
49806,2003.0
49807,2003.0
47799,2003.0
47800,2003.0
47801,2003.0
49808,2003.0
47802,2003.0
47803,2003.0
49809,2003.0
49810,2003.0
49811,2003.0
49812,2003.0
49813,2003.0
49814,2003.0
47804,2003.0
47805,2003.0
47806,2003.0
47807,2003.0
49815,2003.0
47808,2003.0
49816,2003.0
49817,2003.0
49818,2003.0
47809,2003.0
47810,2003.0
49819,2003.0
49820,2003.0
49821,2003.0
49822,2003.0
46736,2003.0
46540,2003.0
49823,2003.0
46737,2003.0
46541,2003.0
46542,2003.0
30694,2003.0
46738,2003.0
46739,2003.0
46740,2003.0
30695,2003.0
30696,2003.0
46741,2003.0
46742,2003.0
46743,2003.0
30697,2003.0
47811,2003.0
46744,2003.0
30698,2003.0
47812,2003.0
49824,2003.0
46745,2003.0
46746,2003.0
46747,2003.0
46543,2003.0
46544,2003.0
46545,2003.0
30699,2003.0
46546,2003.0
47813,2003.0
46547,2003.0
30700,2003.0
46748,2003.0
46749,2003.0
30701,2003.0
46750,2003.0
46751,2003.0
46752,2003.0
46753,2003.0
46754,2003.0
47814,2003.0
46755,2003.0
49825,2003.0
46756,2003.0
47815,2003.0
49826,2003.0
49827,2003.0
47816,2003.0
46757,2003.0
49828,2003.0
49829,2003.0
30702,2003.0
46758,2003.0
46548,2003.0
46549,2003.0
49830,2003.0
49831,2003.0
49832,2003.0
30703,2003.0
49833,2003.0
49834,2003.0
47817,2003.0
30704,2003.0
46550,2003.0
46551,2003.0
47818,2003.0
46552,2003.0
46759,2003.0
46760,2003.0
46761,2003.0
46762,2003.0
46763,2003.0
49835,2003.0
46764,2003.0
46765,2003.0
30705,2003.0
49836,2003.0
30706,2003.0
46766,2003.0
49837,2003.0
47819,2003.0
46767,2003.0
46768,2003.0
47820,2003.0
46553,2003.0
46554,2003.0
49838,2003.0
46555,2003.0
30707,2003.0
46556,2003.0
47821,2003.0
46557,2003.0
46769,2003.0
46770,2003.0
47822,2003.0
46771,2003.0
30708,2003.0
46772,2003.0
47823,2003.0
49839,2003.0
49840,2003.0
47824,2003.0
46773,2003.0
46774,2003.0
49841,2003.0
47825,2003.0
46775,2003.0
30709,2003.0
49842,2003.0
47826,2003.0
47827,2003.0
47828,2003.0
49843,2003.0
49844,2003.0
49845,2003.0
49846,2003.0
49847,2003.0
47829,2003.0
49848,2003.0
47830,2003.0
47831,2003.0
47832,2003.0
47833,2003.0
49849,2003.0
49850,2003.0
49851,2003.0
49852,2003.0
46776,2003.0
46777,2003.0
47834,2003.0
46778,2003.0
46558,2003.0
49853,2003.0
46559,2003.0
49854,2003.0
49855,2003.0
49856,2003.0
49857,2003.0
47835,2003.0
47836,2003.0
46560,2003.0
46561,2003.0
46562,2003.0
46779,2003.0
46780,2003.0
46781,2003.0
49910,2003.0
46782,2003.0
46783,2003.0
46784,2003.0
46785,2003.0
46786,2003.0
46787,2003.0
46788,2003.0
47837,2003.0
47838,2003.0
47839,2003.0
47840,2003.0
47841,2003.0
49858,2003.0
47842,2003.0
49859,2003.0
49860,2003.0
47843,2003.0
46789,2003.0
47844,2003.0
49861,2003.0
47845,2003.0
46790,2003.0
47846,2003.0
30710,2003.0
30711,2003.0
46791,2003.0
46792,2003.0
46793,2003.0
46794,2003.0
49862,2003.0
49863,2003.0
49864,2003.0
46795,2003.0
46796,2003.0
46797,2003.0
46563,2003.0
46564,2003.0
47847,2003.0
47848,2003.0
46798,2003.0
47849,2003.0
49865,2003.0
47850,2003.0
49866,2003.0
47851,2003.0
47852,2003.0
47853,2003.0
47854,2003.0
49867,2003.0
49868,2003.0
49869,2003.0
49870,2003.0
49871,2003.0
49872,2003.0
47855,2003.0
49873,2003.0
49874,2003.0
49875,2003.0
49876,2003.0
49877,2003.0
47856,2003.0
49878,2003.0
49879,2003.0
49880,2003.0
47857,2003.0
49881,2003.0
47858,2003.0
46565,2003.0
46566,2003.0
46567,2003.0
30712,2003.0
46799,2003.0
46800,2003.0
46801,2003.0
46802,2003.0
46803,2003.0
46804,2003.0
46805,2003.0
46806,2003.0
46807,2003.0
49882,2003.0
46808,2003.0
46568,2003.0
46569,2003.0
46570,2003.0
46571,2003.0
46572,2003.0
46809,2003.0
46810,2003.0
49883,2003.0
47859,2003.0
49884,2003.0
49885,2003.0
49886,2003.0
47860,2003.0
49887,2003.0
49888,2003.0
47861,2003.0
49889,2003.0
47862,2003.0
49890,2003.0
47863,2003.0
49891,2003.0
47864,2003.0
47865,2003.0
47866,2003.0
47867,2003.0
47868,2003.0
49892,2003.0
49893,2003.0
49894,2003.0
47869,2003.0
47870,2003.0
49895,2003.0
49896,2003.0
49897,2003.0
47871,2003.0
49898,2003.0
47872,2003.0
49899,2003.0
47873,2003.0
47874,2003.0
47875,2003.0
49900,2003.0
49901,2003.0
49902,2003.0
47876,2003.0
49903,2003.0
47877,2003.0
47878,2003.0
49904,2003.0
49905,2003.0
47879,2003.0
49906,2003.0
49907,2003.0
47880,2003.0
49908,2003.0
47881,2003.0
49909,2003.0
49911,2003.0
47882,2003.0
49912,2003.0
49913,2003.0
47883,2003.0
49914,2003.0
46811,2003.0
49915,2003.0
49916,2003.0
47884,2003.0
47885,2003.0
49917,2003.0
47886,2003.0
47887,2003.0
47888,2003.0
49918,2003.0
47889,2003.0
47890,2003.0
49919,2003.0
49920,2003.0
49921,2003.0
49922,2003.0
47891,2003.0
49923,2003.0
47892,2003.0
49924,2003.0
47893,2003.0
47894,2003.0
49925,2003.0
49926,2003.0
47895,2003.0
49927,2003.0
49928,2003.0
47896,2003.0
47897,2003.0
47898,2003.0
47899,2003.0
49929,2003.0
47900,2003.0
47901,2003.0
47902,2003.0
47903,2003.0
49930,2003.0
47904,2003.0
47905,2003.0
49931,2003.0
47906,2003.0
49932,2003.0
30713,2003.0
46812,2003.0
46813,2003.0
46814,2003.0
46815,2003.0
46816,2003.0
46817,2003.0
46818,2003.0
46819,2003.0
46820,2003.0
46821,2003.0
46822,2003.0
46823,2003.0
46824,2003.0
46825,2003.0
46826,2003.0
46827,2003.0
46573,2003.0
46574,2003.0
46575,2003.0
46576,2003.0
46577,2003.0
46828,2003.0
46829,2003.0
46830,2003.0
49933,2003.0
49934,2003.0
47907,2003.0
47908,2003.0
47909,2003.0
47910,2003.0
49935,2003.0
49936,2003.0
49937,2003.0
49938,2003.0
49939,2003.0
49940,2003.0
49941,2003.0
47911,2003.0
49942,2003.0
49943,2003.0
49944,2003.0
49945,2003.0
47912,2003.0
49946,2003.0
49947,2003.0
49948,2003.0
49949,2003.0
46831,2003.0
46832,2003.0
46833,2003.0
46834,2003.0
46835,2003.0
46836,2003.0
46837,2003.0
46838,2003.0
46839,2003.0
46840,2003.0
46841,2003.0
46842,2003.0
46843,2003.0
46844,2003.0
46845,2003.0
46846,2003.0
46847,2003.0
46848,2003.0
46578,2003.0
46579,2003.0
46580,2003.0
46581,2003.0
46582,2003.0
46849,2003.0
46850,2003.0
47913,2003.0
46851,2003.0
46852,2003.0
46853,2003.0
46854,2003.0
46855,2003.0
46856,2003.0
49950,2003.0
46857,2003.0
46858,2003.0
46583,2003.0
46584,2003.0
46585,2003.0
46586,2003.0
